update_id,episode_start,episode_end,episode_count,parallel_envs,transition_count,environment_step_count,forced_action_count,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,transitions_per_second,reward_phase,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_flow_processing_time_norm,policy_head_weight_production_flow_reconfiguration_time_norm,policy_head_weight_production_flow_predicted_finish_time_norm,policy_head_weight_production_flow_horizon_slack_norm,policy_head_weight_sum_production_flow,policy_head_weight_entropy_production_flow,policy_head_effective_feature_count_production_flow,policy_head_weight_production_cost_fixed_reconfiguration_cost_norm,policy_head_weight_production_cost_estimated_labor_cost_norm,policy_head_weight_production_cost_estimated_downtime_cost_norm,policy_head_weight_sum_production_cost,policy_head_weight_entropy_production_cost,policy_head_effective_feature_count_production_cost,policy_head_weight_production_variance_estimated_worker_load_variance_delta_norm,policy_head_weight_sum_production_variance,policy_head_weight_entropy_production_variance,policy_head_effective_feature_count_production_variance,policy_head_weight_worker_flow_stage_duration_norm,policy_head_weight_sum_worker_flow,policy_head_weight_entropy_worker_flow,policy_head_effective_feature_count_worker_flow,policy_head_weight_worker_cost_fixed_cost_norm,policy_head_weight_worker_cost_incremental_labor_cost_norm,policy_head_weight_worker_cost_incremental_downtime_cost_norm,policy_head_weight_sum_worker_cost,policy_head_weight_entropy_worker_cost,policy_head_effective_feature_count_worker_cost,policy_head_weight_worker_variance_incremental_load_variance_norm,policy_head_weight_sum_worker_variance,policy_head_weight_entropy_worker_variance,policy_head_effective_feature_count_worker_variance,policy_head_weight_production_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_production_wait_flow,policy_head_weight_entropy_production_wait_flow,policy_head_effective_feature_count_production_wait_flow,policy_head_weight_production_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_production_wait_cost,policy_head_weight_entropy_production_wait_cost,policy_head_effective_feature_count_production_wait_cost,policy_head_weight_production_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_production_wait_variance,policy_head_weight_entropy_production_wait_variance,policy_head_effective_feature_count_production_wait_variance,policy_head_weight_worker_wait_flow_estimated_flow_objective_delta_if_wait,policy_head_weight_sum_worker_wait_flow,policy_head_weight_entropy_worker_wait_flow,policy_head_effective_feature_count_worker_wait_flow,policy_head_weight_worker_wait_cost_estimated_cost_objective_delta_if_wait,policy_head_weight_sum_worker_wait_cost,policy_head_weight_entropy_worker_wait_cost,policy_head_effective_feature_count_worker_wait_cost,policy_head_weight_worker_wait_variance_estimated_load_variance_delta_if_wait,policy_head_weight_sum_worker_wait_variance,policy_head_weight_entropy_worker_wait_variance,policy_head_effective_feature_count_worker_wait_variance,policy_head_gate_production_residual,policy_head_gate_worker_residual
11,200,219,20,20,4068,4068,0,0.0,4068,0,0.0,0,54.815917500061914,41.530193299637176,0.15560469985939562,19.581403303309344,114.2540827000048,24.061039777525206,feasibility,not_applicable,0.00016083859372884035,0.0016686330136508332,0.6427397939842194,-0.005432242580354796,0.0026418687848490663,0.03424750434351154,1.0013138996437192,0.3130398318753578,0.125,0.8248031735420227,1.2657606601715088,0.29405513405799866,0.08419117331504822,0.08155059069395065,1.1815694570541382,0.3031518757343292,0.9230875372886658,0.0001,0.24903994798660278,0.2506304979324341,0.2500644326210022,0.25026512145996094,1.0,1.3862915721366584,3.999988844082628,0.3297412097454071,0.3281908929347992,0.3420679271221161,1.0000000298023224,1.098439541060193,2.999481801936277,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33421221375465393,0.3346555531024933,0.33113226294517517,1.0000000298023224,1.0986012319259868,2.999966829957008,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5079336166381836,0.5028994083404541
12,220,239,20,20,4167,4167,0,0.0,4167,0,0.0,0,60.1148983000312,45.31057490140665,0.15959989989642054,20.61090660118498,114.90226880006958,23.809092953816876,feasibility,not_applicable,-0.002969976267636274,0.006451972222280208,0.5830537724224004,-0.005574528328989717,0.0018801772001262923,0.02462121212121212,0.9995294411977133,0.3714775706669598,0.19696969696969696,1.344549298286438,1.305984377861023,0.31946706771850586,0.06549902260303497,0.11367491632699966,1.2404853105545044,0.31707465648651123,0.873387336730957,0.0001,0.24892789125442505,0.2505584955215454,0.24985477328300476,0.2506588399410248,1.0,1.386290526053612,3.999984659764301,0.32914653420448303,0.32855746150016785,0.3422960042953491,1.0,1.0984320774013665,2.999459414910995,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33400264382362366,0.3348226547241211,0.33117473125457764,1.0000000298023224,1.098601293437631,2.999967014489906,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.508368194103241,0.5029903650283813
13,240,259,20,20,4158,4158,0,0.0,4158,0,0.0,0,54.711706200032495,41.374781999969855,0.15980020025745034,19.671327205956914,115.61110320000444,24.412467212386755,feasibility,not_applicable,-0.0019029141332094486,0.0007960642989089068,0.5827127672158755,-0.007332009743325985,0.003189232422468754,0.037631823810247274,1.0005973870937641,0.27808805629611016,0.06923076923076923,0.7013543248176575,1.3958722352981567,0.265165239572525,0.043539345264434814,0.056724075227975845,1.3523328304290771,0.25627684593200684,0.9542383551597595,0.0001,0.24890846014022827,0.25074759125709534,0.2498045116662979,0.2505393624305725,0.999999925494194,1.3862901714146834,3.999983241214278,0.32862648367881775,0.3283020257949829,0.34307149052619934,1.0,1.0983998536892847,2.9993627627516624,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3339921534061432,0.33506008982658386,0.3309478163719177,1.0000000596046448,1.0985986226067925,2.999959002096189,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5095846652984619,0.503032922744751
14,260,279,20,20,4385,4385,0,0.0,4385,0,0.0,0,61.834394500008784,47.00697510049213,0.17618730023968965,21.708009401801974,121.46686169994064,23.922367423476555,feasibility,not_applicable,-0.0004127571305287057,0.0006746392702579201,0.5918228062598602,-0.005993665644791031,0.001665091949584219,0.020267210144927536,0.9996633780175361,0.2575499922361063,0.050724637681159424,0.7617405652999878,1.4294192790985107,0.2771386504173279,0.04379640519618988,0.06207782030105591,1.3856229782104492,0.2818605899810791,0.9498260021209717,0.0001,0.24893930554389954,0.25079989433288574,0.24980950355529785,0.2504512667655945,0.9999999701976776,1.3862903383388487,3.999983908908198,0.3287700414657593,0.3284296691417694,0.3428003787994385,1.0000000894069672,1.098411488978784,2.9993976614087474,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3337644636631012,0.3351588845252991,0.33107659220695496,0.9999999403953552,1.0985993576263193,2.9999612071254456,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5097072720527649,0.5026829838752747
15,280,299,20,20,4640,4640,0,0.0,4640,0,0.0,0,62.72899720002897,47.485312001314014,0.15364350017625839,21.86348609859124,130.9482969000237,23.957377252508497,feasibility,not_applicable,-0.0007036459657733571,0.004566814667108303,0.5666857798622079,-0.004087096662260592,0.0033336339537564613,0.039383561643835614,0.9999278963428654,0.2651704453340132,0.11643835616438356,1.0588865280151367,1.4564766883850098,0.3034129738807678,0.029739633202552795,0.09543431550264359,1.4267369508743286,0.280500590801239,0.9010670781135559,0.0001,0.2488398402929306,0.2507838010787964,0.24948331713676453,0.25089308619499207,1.0000000447034836,1.3862883272671813,3.999975864661977,0.3287806510925293,0.32861465215682983,0.34260469675064087,1.0,1.098419739925958,2.999422409382503,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3336297869682312,0.3352908492088318,0.33107930421829224,0.9999999403953552,1.098598776211092,2.9999594629028254,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5098176002502441,0.5030888319015503
16,300,319,20,20,4877,4877,0,0.0,4877,0,0.0,0,66.20798710000236,49.52971850114409,0.18151200015563518,24.450283997692168,142.20778659998905,23.400340163409624,feasibility,not_applicable,0.003651975593590117,0.0007599331059624659,0.5883033920031089,-0.0018510915907462696,0.0020026878289184412,0.022828733766233768,0.9985118992142863,0.2328664766406858,0.025974025974025976,0.6587231755256653,1.5143839120864868,0.28292563557624817,0.03306607902050018,0.05916648358106613,1.4813177585601807,0.2856862246990204,0.956267237663269,0.0001,0.24877598881721497,0.250848650932312,0.24969345331192017,0.25068187713623047,0.9999999701976776,1.3862887924216254,3.99997772526896,0.3281814455986023,0.3280831575393677,0.3437354266643524,1.0000000298023224,1.09837006379012,2.9992734133682624,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3336397707462311,0.33532577753067017,0.33103445172309875,1.0,1.0985982593617987,2.999957912376298,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5105920433998108,0.5030961632728577
17,320,339,20,20,4470,4470,0,0.0,4470,0,0.0,0,75.92134090000764,57.22336889873259,0.16956219961866736,24.202641498763114,138.40123300009873,20.856412456503172,feasibility,not_applicable,0.000605831148901156,0.005476524836142614,0.5511448958090374,-0.0021673550280476256,0.0011949621490202843,0.01280588624732835,1.000909496630941,0.2509326708902206,0.07857142857142857,0.7970608472824097,1.489492654800415,0.3101755678653717,0.01645650714635849,0.0861828401684761,1.4730361700057983,0.2835230231285095,0.9227983951568604,0.0001,0.24861013889312744,0.2506929934024811,0.24983160197734833,0.25086525082588196,0.9999999850988388,1.3862879728408406,3.99997444696542,0.32802096009254456,0.3279697000980377,0.34400931000709534,0.9999999701976776,1.098357172713415,2.99923474975384,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33369624614715576,0.33543944358825684,0.3308643400669098,1.0000000298023224,1.0985962879866609,2.999951998339684,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.510769784450531,0.5029982924461365
18,340,359,20,20,4400,4400,0,0.0,4400,0,0.0,0,72.97401030000765,54.4270838991506,0.15350489993579686,22.850310199311934,135.86820729996543,21.068537054265445,feasibility,not_applicable,-0.0018473109635321991,0.0006518933508271838,0.5289039814817733,-0.006810404107217555,0.0011929379517981863,0.01551177536231884,0.9995575266471808,0.22042102744613867,0.021739130434782608,0.6050564646720886,1.4666545391082764,0.31257903575897217,0.014069451950490475,0.042762987315654755,1.452584981918335,0.3193458616733551,0.9812838435173035,0.0001,0.24856634438037872,0.2507546544075012,0.2498963326215744,0.25078269839286804,1.0000000298023224,1.3862878706991195,3.9999740384011666,0.32744356989860535,0.3275870382785797,0.34496942162513733,1.0000000298023224,1.0983093565140456,2.999091341175744,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33381757140159607,0.3355385363101959,0.3306439518928528,1.0000000596046448,1.098593786184033,2.9999444930612795,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5112317800521851,0.5034003257751465
19,360,379,20,20,4809,4809,0,0.0,4809,0,0.0,0,79.3036632000003,60.450957699795254,0.1723114998312667,24.77387789846398,144.18164199998137,21.51819331341162,feasibility,not_applicable,0.0012594386567606737,0.00026915649974207075,0.5142600826526943,-0.003748583732981627,0.0020482983523216467,0.023049159367617807,0.9999992223946672,0.2052409259823004,0.02631578947368421,0.5922390818595886,1.5024387836456299,0.2963511347770691,0.015138371847569942,0.028449667617678642,1.4873006343841553,0.29664814472198486,0.9907840490341187,0.0001,0.24851639568805695,0.2506127953529358,0.2497958242893219,0.2510749399662018,0.9999999552965164,1.386286791445381,3.999969721416561,0.3279050886631012,0.32803648710250854,0.34405842423439026,1.0,1.0983548183897112,2.999227688592687,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3339568078517914,0.33562788367271423,0.33041536808013916,1.0000000596046448,1.0985910232319946,2.999936204369978,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5109067559242249,0.5035770535469055
20,380,399,20,20,4177,4177,0,0.0,4177,0,0.0,0,70.61046470003203,52.99579650047235,0.15482119971420616,22.53892199706752,128.77174660004675,20.949712478178085,feasibility,not_applicable,-0.001608635729291674,0.00016181152246148983,0.5110143209722909,-0.0066378734614276754,0.002142426340111397,0.020359848484848484,0.9988171128612576,0.15583189836505687,0.007575757575757576,0.6707760095596313,1.5092988014221191,0.29868417978286743,0.010105635039508343,0.021126708015799522,1.4991929531097412,0.3000467121601105,0.9949969053268433,0.0001,0.248485267162323,0.25056228041648865,0.24971206486225128,0.2512403726577759,0.9999999850988388,1.3862858875422086,3.9999661058328746,0.3278445601463318,0.3283010423183441,0.3438543379306793,0.9999999403953552,1.0983643467177528,2.999256266354125,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33402931690216064,0.33574169874191284,0.3302289545536041,0.9999999701976776,1.0985883793493327,2.9999282729011454,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5107349753379822,0.5034886598587036
21,400,419,20,20,3886,3886,0,0.0,3886,0,0.0,0,64.9805962999817,48.99831759883091,0.1564663000172004,19.387271600659005,118.1161265000701,21.223755076401076,feasibility,not_applicable,-0.0011361859219728924,0.0001588666762204337,0.49612399789153555,-0.006017991971438293,0.0008663774551976411,0.01108673379802313,1.0003963542766259,0.18337115202648718,0.02459016393442623,0.890975296497345,1.4987798929214478,0.30019399523735046,0.007396140601485968,0.01732173003256321,1.491383671760559,0.302890419960022,0.9966704845428467,0.0001,0.24853532016277313,0.2506989538669586,0.24978509545326233,0.2509806156158447,0.9999999850988388,1.386287067123447,3.99997082412063,0.32782092690467834,0.3278915286064148,0.3442874550819397,0.9999999105930328,1.0983437336635353,2.9991944431592787,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33405834436416626,0.3358020484447479,0.33013954758644104,0.9999999403953552,1.0985870260510562,2.999924213106131,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5110154151916504,0.5036972165107727
22,420,439,20,20,3980,3980,0,0.0,3980,0,0.0,0,65.16896989999805,48.986429099342786,0.16523909952957183,19.822479892987758,120.45613549998961,21.441065266596556,feasibility,not_applicable,-0.0013696633368020965,0.00011590459022651582,0.484202755349023,-0.006153738876390789,0.0006957232444619876,0.0078125,0.9997518322770558,0.1606890894768257,0.023809523809523808,0.7393020987510681,1.495510220527649,0.29250627756118774,0.006824582815170288,0.0131052415817976,1.4886856079101562,0.2931789457798004,0.9979926943778992,0.0001,0.24836741387844086,0.25060972571372986,0.24962356686592102,0.25139927864074707,0.9999999850988388,1.3862840778979162,3.999958867323591,0.3277560770511627,0.3277835249900818,0.3444603979587555,1.0,1.098335223763879,2.999168920424116,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33404505252838135,0.33560842275619507,0.33034655451774597,1.0000000298023224,1.0985903644684456,2.999934228122008,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5114694833755493,0.5033442378044128
23,440,459,20,20,4226,4226,0,0.0,4226,0,0.0,0,74.41210710001178,56.48887480108533,0.17077130021061748,21.385244200588204,130.14150709996466,20.65962029821953,feasibility,not_applicable,0.005483635207777148,0.0037480518328279616,0.45633646334285166,0.0027942961766454044,0.00029891924480838117,0.0025652985074626866,1.000047252249362,0.17653830705293969,0.03731343283582089,2.9254703521728516,1.553704023361206,0.3348195552825928,-0.001721940003335476,0.07539442926645279,1.555426001548767,0.31162557005882263,0.9492942690849304,0.0001,0.2483731508255005,0.2506391704082489,0.24957413971424103,0.2514135241508484,0.9999999850988388,1.3862838826747688,3.9999580864391073,0.3276244103908539,0.3276955187320709,0.3446800708770752,1.0,1.0983242030137195,2.999135867514892,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33396339416503906,0.33556824922561646,0.33046841621398926,1.0000000596046448,1.0985918768215321,2.9999387650852283,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5115415453910828,0.5033061504364014
24,460,479,20,20,4695,4695,0,0.0,4695,0,0.0,0,77.92972060001921,57.75764850131236,0.16234729997813702,26.089616797631606,144.12344979995396,21.143584626795164,feasibility,not_applicable,0.0011897060290180347,0.0002770662431922156,0.4479851297832824,-0.0031516123122560815,0.000527039118743552,0.005595439189189189,1.0006703984093022,0.10945073987130781,0.0,0.3495520055294037,1.622177243232727,0.30778494477272034,0.004215269815176725,0.022694626823067665,1.617962121963501,0.3060498535633087,0.994563102722168,0.0001,0.24835380911827087,0.25071150064468384,0.24952659010887146,0.2514081299304962,1.0000000298023224,1.3862835225485677,3.9999566459496565,0.3275746703147888,0.3275455832481384,0.34487971663475037,0.9999999701976776,1.0983140044267556,2.999105280722902,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33383452892303467,0.33569812774658203,0.3304673135280609,0.9999999701976776,1.0985911839407991,2.999936686486178,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5117735862731934,0.5034409165382385
25,480,499,20,20,4165,4165,0,0.0,4165,0,0.0,0,73.16731920000166,55.25386610010173,0.19606819993350655,21.069879000307992,125.64079249999486,20.949849401945066,feasibility,not_applicable,-0.0055653768676248465,0.00020121478384239845,0.4401773124030142,-0.009866542339847056,0.0005693658639563981,0.005800189393939394,0.9998136812990362,0.11667128504169258,0.007575757575757576,1.317444920539856,1.6139668226242065,0.3158300220966339,0.0026050747837871313,0.01805700547993183,1.6113618612289429,0.31262755393981934,0.9967312216758728,0.0001,0.24817809462547302,0.2505936324596405,0.24954400956630707,0.251684308052063,1.0000000447034836,1.38628094208694,3.9999463242283366,0.3273858428001404,0.3273942768573761,0.34521985054016113,0.9999999701976776,1.0982962239480523,2.999051955669403,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3337259888648987,0.33606669306755066,0.33020731806755066,1.0,1.0985861771213905,2.9999216663825528,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5122228860855103,0.5037200450897217
26,500,519,20,20,3934,3934,0,0.0,3934,0,0.0,0,67.45672920008656,50.451673899777234,0.17415099998470396,19.870284700300545,119.80871540005319,21.007613061769668,feasibility,not_applicable,-0.0007838947593324608,0.00010839573112588692,0.44416295304413766,-0.005171326428441511,0.001221088915049369,0.014129704315095179,0.9979866026870666,0.12502032682119357,0.0,0.4197123646736145,1.5935786962509155,0.312915563583374,0.002044765977188945,0.01301821693778038,1.591533899307251,0.30915316939353943,0.9982692003250122,0.0001,0.24800880253314972,0.2504829168319702,0.24947112798690796,0.2520371377468109,0.9999999850988388,1.3862771011605526,3.9999309607584568,0.32698553800582886,0.3270696997642517,0.34594476222991943,1.0,1.0982566186405134,2.9989331796464693,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33390381932258606,0.33592522144317627,0.33017098903656006,1.0000000298023224,1.0985867045991764,2.9999232487750085,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5129814743995667,0.5039880871772766
27,520,539,20,20,3784,3784,0,0.0,3784,0,0.0,0,61.80983009992633,46.6329183006892,0.15540580009110272,18.047643597936258,120.09724030003417,20.801830251458007,feasibility,not_applicable,0.0003595264395698905,8.918154435377801e-05,0.41070460006594656,-0.003702928399434313,0.0003082648889782528,0.003125,0.9997799341877301,0.11021730207527677,0.0,0.3054704964160919,1.5705231428146362,0.3153779208660126,0.0008281046175397933,0.011287655681371689,1.5696948766708374,0.31040894985198975,0.9987190365791321,0.0001,0.24782142043113708,0.2503328025341034,0.24957716464996338,0.2522686719894409,1.0000000596046448,1.3862740220866054,3.999918644694206,0.3268142342567444,0.326937198638916,0.3462485671043396,1.0,1.0982393242511856,2.9988813153769747,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.3338455855846405,0.33587440848350525,0.33027997612953186,0.9999999701976776,1.0985882038696144,2.9999277464746235,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5135693550109863,0.5040236711502075
28,540,559,20,20,4570,4570,0,0.0,4570,0,0.0,0,78.76522559998557,59.69807709939778,0.15919320017565042,23.43858590198215,138.91194909997284,20.994392298132272,feasibility,not_applicable,-0.0008520123212494784,0.003911550189311836,0.40142857500662404,-0.0029105227893321877,0.0012145462709061878,0.012202857915932933,1.0011850765181913,0.2080506043534519,0.034722222222222224,0.6442093253135681,1.5632282495498657,0.3460666835308075,-0.006252426654100418,0.07288872450590134,1.5694807767868042,0.32385921478271484,0.9556390047073364,0.0001,0.24787960946559906,0.2503492832183838,0.24966701865196228,0.25210410356521606,1.0000000149011612,1.386276053731104,3.9999267711151707,0.32696452736854553,0.3270256817340851,0.3460098206996918,1.0000000298023224,1.0982529568245971,2.9989221981253267,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33372870087623596,0.3358239233493805,0.33044737577438354,1.0,1.0985902434791506,2.999933865162103,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5133129954338074,0.5039563179016113
29,560,579,20,20,4374,4374,0,0.0,4374,0,0.0,0,73.31900890008546,55.60350009938702,0.16061050025746226,22.144879702478647,133.38859780004714,21.160324333614348,feasibility,not_applicable,0.00275645157713713,0.000253915064788906,0.4177398233525995,-0.0012939879603252032,0.0014688482807432065,0.012341485507246376,0.9997644864994547,0.1638414569037116,0.028985507246376812,1.2838352918624878,1.594888687133789,0.31265684962272644,0.0024382544215768576,0.019755640998482704,1.5924503803253174,0.31023097038269043,0.99600750207901,0.0001,0.24789127707481384,0.250386506319046,0.2496679276227951,0.25205424427986145,0.9999999552965164,1.3862764892361827,3.9999285131039732,0.3267393112182617,0.32694751024246216,0.3463132083415985,1.0000000298023224,1.0982355751135566,2.9988700721792663,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33331358432769775,0.3356848657131195,0.33100154995918274,1.0,1.0985958380577119,2.999950648574738,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5131003260612488,0.5036829710006714
30,580,599,20,20,3956,3956,0,0.0,3956,0,0.0,0,66.15643460000865,48.95044910022989,0.14846579998265952,20.064054894261062,118.41659529996105,21.43325057915544,feasibility,not_applicable,-0.0016586214844738283,0.00554081031112864,0.4695461762528266,-0.0035836780443787575,0.0008796888179213349,0.010671913804065796,0.9988894135721268,0.23837828585096904,0.03225806451612903,1.8413970470428467,1.5462297201156616,0.33977892994880676,-0.005699205212295055,0.0812385082244873,1.5519288778305054,0.3144710063934326,0.9428349137306213,0.0001,0.24785026907920837,0.2504113018512726,0.2496354579925537,0.25210297107696533,1.0,1.3862756674853658,3.9999252261608005,0.3263476490974426,0.32664865255355835,0.347003698348999,1.0,1.098194529213309,2.9987469833835907,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33303341269493103,0.3354744613170624,0.3314920961856842,0.9999999701976776,1.0986001941728543,2.999963716733648,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5134153366088867,0.5035105347633362
31,600,619,20,20,4907,4907,0,0.0,4907,0,0.0,0,85.34249730000738,63.787937100511044,0.22174570010975003,26.373859101557173,152.6313168000197,20.61991576072084,feasibility,not_applicable,-0.0004672923506322232,0.001764642483669684,0.4441676857796582,-0.004026647849165677,0.0010299892898032127,0.010551948051948052,1.0001800505371836,0.14948319106713517,0.032467532467532464,0.8822014927864075,1.5657001733779907,0.3489907383918762,-0.004402444697916508,0.05659590661525726,1.570102572441101,0.3356381952762604,0.9737008213996887,0.0001,0.24785780906677246,0.2504492402076721,0.24973633885383606,0.25195667147636414,1.0000000596046448,1.3862770001503655,3.9999305567247023,0.32611533999443054,0.32649147510528564,0.3473931550979614,0.9999999701976776,1.09817042972818,2.998674715996066,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.33260634541511536,0.3356320559978485,0.33176159858703613,1.0,1.0985998759296685,2.9999627620157896,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.5136240720748901,0.5036296248435974
